t_s,attack_time_s,sim_lat,sim_lon,pos_lat,pos_lon,pos_alt,e_vehicle_h_m,gps_present,gps_age_s,gps_status,gps_nsats,gps_hdop,gps_lat,gps_lon,gps_hacc,gps_vacc,gps_sacc,xkf_fs
29.999662,nan,35.9305735,-84.3111275,35.9305725,-84.3111291,25.09000015258789,0.18218737410742003,1,0.059976,6,10,1.21,35.9305664,-84.3111403,0.3,0.3,0.0,0
30.099622,nan,35.9305778,-84.3111196,35.9305768,-84.3111213,25.09000015258789,0.1894030069258528,1,0.039984,6,10,1.21,35.930575,-84.3111248,0.3,0.3,0.0,0
30.199582,nan,35.9305823,-84.3111117,35.9305812,-84.3111134,25.09000015258789,0.19615260924358166,1,0.059976,6,10,1.21,35.930575,-84.3111248,0.3,0.3,0.0,0
30.299542,nan,35.9305868,-84.3111036,35.9305857,-84.3111054,25.09000015258789,0.20327224586101103,1,0.039984,6,10,1.21,35.9305838,-84.3111088,0.3,0.3,0.0,0
30.399502,nan,35.9305912,-84.3110954,35.9305901,-84.3110973,25.09000015258789,0.2105370880831262,1,0.059976,6,10,1.21,35.9305838,-84.3111088,0.3,0.3,0.0,0
30.499462,nan,35.9305958,-84.3110873,35.9305947,-84.3110891,25.09000015258789,0.20327223111867693,1,0.039984,6,10,1.21,35.9305928,-84.3110926,0.3,0.3,0.0,0
30.599422,nan,35.9306003,-84.3110789,35.9305992,-84.3110809,25.09000015258789,0.21793260676489334,1,0.059976,6,10,1.21,35.9305928,-84.3110926,0.3,0.3,0.0,0
30.699382,nan,35.930605,-84.3110707,35.9306038,-84.3110726,25.09000015258789,0.21720047882670424,1,0.039984,6,10,1.21,35.9306019,-84.311076,0.3,0.3,0.0,0
30.799342,nan,35.9306097,-84.3110623,35.9306084,-84.3110643,25.09000015258789,0.23117707884604077,1,0.059976,6,10,1.21,35.9306019,-84.311076,0.3,0.3,0.0,0
30.899302,nan,35.9306142,-84.3110538,35.930613,-84.3110559,25.09000015258789,0.23168095470080277,1,0.039984,6,10,1.21,35.9306112,-84.3110592,0.3,0.3,0.0,0
30.999262,nan,35.930619,-84.3110454,35.9306177,-84.3110474,25.09000015258789,0.23117706330802215,1,0.059976,6,10,1.21,35.9306112,-84.3110592,0.3,0.3,0.0,0
31.099222,nan,35.9306238,-84.3110368,35.9306224,-84.311039,25.09000015258789,0.25221762781377316,1,0.039984,6,10,1.21,35.9306207,-84.3110423,0.3,0.3,0.0,0
31.199182,nan,35.9306285,-84.3110282,35.9306271,-84.3110305,25.09000015258789,0.2593645871466024,1,0.059976,6,10,1.21,35.9306207,-84.3110423,0.3,0.3,0.0,0
31.299975,nan,35.9306332,-84.3110197,35.9306319,-84.3110219,25.09000015258789,0.24549509962111485,1,0.039984,6,10,1.21,35.9306301,-84.3110252,0.3,0.3,0.0,0
31.399935,nan,35.930638,-84.3110111,35.9306366,-84.3110133,25.09000015258789,0.2522175998100816,1,0.059976,6,10,1.21,35.9306301,-84.3110252,0.3,0.3,0.0,0
31.499895,nan,35.9306428,-84.3110026,35.9306413,-84.3110048,25.09000015258789,0.2592439675899282,1,0.039984,6,10,1.21,35.9306396,-84.3110081,0.3,0.3,0.0,0
31.599855,nan,35.9306475,-84.3109939,35.9306461,-84.3109962,25.09000015258789,0.2593645477968988,1,0.059976,6,10,1.21,35.9306396,-84.3110081,0.3,0.3,0.0,0
31.699815,nan,35.9306523,-84.3109853,35.9306508,-84.3109876,25.09000015258789,0.2662023375471141,1,0.039984,6,10,1.21,35.9306492,-84.310991,0.3,0.3,0.0,0
31.799775,nan,35.9306571,-84.3109767,35.9306556,-84.310979,25.09000015258789,0.2662023277444941,1,0.059976,6,10,1.21,35.9306492,-84.310991,0.3,0.3,0.0,0
31.899735,nan,35.9306618,-84.3109681,35.9306604,-84.3109704,25.09000015258789,0.2593645178233452,1,0.039984,6,10,1.21,35.9306587,-84.3109737,0.3,0.3,0.0,0
31.999695,nan,35.9306666,-84.3109595,35.9306651,-84.3109618,25.09000015258789,0.26620230883962626,1,0.059976,6,10,1.21,35.9306587,-84.3109737,0.3,0.3,0.0,0
32.099655,nan,35.9306714,-84.3109508,35.9306699,-84.3109532,25.09000015258789,0.27328084835539623,1,0.039984,6,10,1.21,35.9306684,-84.3109564,0.3,0.3,0.0,0
32.199615,nan,35.9306763,-84.310942,35.9306748,-84.3109445,25.09000015258789,0.2804704525600994,1,0.059976,6,10,1.21,35.9306684,-84.3109564,0.3,0.3,0.0,0
32.299575,nan,35.9306811,-84.3109334,35.9306796,-84.3109358,25.09000015258789,0.27328082734461234,1,0.039984,6,10,1.21,35.930678,-84.310939,0.3,0.3,0.0,0
32.399535,nan,35.930686,-84.3109247,35.9306845,-84.3109271,25.079999923706055,0.27328081673091587,1,0.059976,6,10,1.21,35.930678,-84.310939,0.3,0.3,0.0,0
32.499495,nan,35.9306908,-84.3109159,35.9306893,-84.3109184,25.079999923706055,0.2804704193539752,1,0.039984,6,10,1.21,35.9306876,-84.3109217,0.3,0.3,0.0,0
32.599455,nan,35.9306956,-84.3109073,35.9306941,-84.3109096,25.079999923706055,0.26620224961543415,1,0.059976,6,10,1.21,35.9306876,-84.3109217,0.3,0.3,0.0,0
32.699415,nan,35.9307005,-84.3108984,35.930699,-84.3109009,25.079999923706055,0.2804703961110241,1,0.039984,6,10,1.21,35.9306973,-84.3109042,0.3,0.3,0.0,0
32.799375,nan,35.9307054,-84.3108898,35.9307039,-84.3108922,25.079999923706055,0.2732807747093323,1,0.059976,6,10,1.21,35.9306973,-84.3109042,0.3,0.3,0.0,0
32.899335,nan,35.9307102,-84.310881,35.9307087,-84.3108834,25.079999923706055,0.273280764312237,1,0.039984,6,10,1.21,35.930707,-84.3108867,0.3,0.3,0.0,0
32.999295,nan,35.9307151,-84.3108721,35.9307136,-84.3108746,25.079999923706055,0.2804703637050701,1,0.059976,6,10,1.21,35.930707,-84.3108867,0.3,0.3,0.0,0
33.099255,nan,35.93072,-84.3108635,35.9307185,-84.3108659,25.079999923706055,0.27328074308483113,1,0.039984,6,10,1.21,35.9307168,-84.310869,0.3,0.3,0.0,0
33.199215,nan,35.9307249,-84.3108546,35.9307234,-84.3108571,25.079999923706055,0.2804703412622943,1,0.059976,6,10,1.21,35.9307168,-84.310869,0.3,0.3,0.0,0
33.300008,nan,35.9307298,-84.3108458,35.9307283,-84.3108482,25.079999923706055,0.27328072185742125,1,0.039984,6,10,1.21,35.9307266,-84.3108515,0.3,0.3,0.0,0
33.399968,nan,35.9307346,-84.3108369,35.9307332,-84.3108394,25.079999923706055,0.2739888291927378,1,0.059976,6,10,1.21,35.9307266,-84.3108515,0.3,0.3,0.0,0
33.499928,nan,35.9307395,-84.3108282,35.9307381,-84.3108306,25.079999923706055,0.2666244927054598,1,0.039984,6,10,1.21,35.9307364,-84.3108339,0.3,0.3,0.0,0
33.599888,nan,35.9307444,-84.3108192,35.930743,-84.3108217,25.079999923706055,0.27398880621904603,1,0.059976,6,10,1.21,35.9307364,-84.3108339,0.3,0.3,0.0,0
33.699848,nan,35.9307495,-84.3108105,35.9307479,-84.3108129,25.079999923706055,0.28022115111667195,1,0.039984,6,10,1.21,35.9307462,-84.3108162,0.3,0.3,0.0,0
33.799808,nan,35.9307544,-84.3108015,35.9307529,-84.310804,25.079999923706055,0.2804702732340196,1,0.059976,6,10,1.21,35.9307462,-84.3108162,0.3,0.3,0.0,0
33.899768,nan,35.9307593,-84.3107928,35.9307578,-84.3107952,25.079999923706055,0.27328065747525865,1,0.039984,6,10,1.21,35.930756,-84.3107985,0.3,0.3,0.0,0
33.999728,nan,35.9307643,-84.3107838,35.9307627,-84.3107863,25.079999923706055,0.28723705476729217,1,0.059976,6,10,1.21,35.930756,-84.3107985,0.3,0.3,0.0,0
34.099688,nan,35.9307692,-84.3107751,35.9307676,-84.3107775,25.079999923706055,0.28022110950209733,1,0.039984,6,10,1.21,35.9307659,-84.3107808,0.3,0.3,0.0,0
34.199648,nan,35.9307741,-84.3107661,35.9307726,-84.3107686,25.079999923706055,0.28047022859033427,1,0.059976,6,10,1.21,35.9307659,-84.3107808,0.3,0.3,0.0,0
34.299608,nan,35.930779,-84.3107572,35.9307775,-84.3107597,25.079999923706055,0.2804702173689339,1,0.039984,6,10,1.21,35.9307758,-84.3107631,0.3,0.3,0.0,0
34.399568,nan,35.9307839,-84.3107484,35.9307825,-84.3107508,25.079999923706055,0.2666243941312885,1,0.059976,6,10,1.21,35.9307758,-84.3107631,0.3,0.3,0.0,0
34.499528,nan,35.930789,-84.3107395,35.9307875,-84.3107419,25.079999923706055,0.2732805931431489,1,0.039984,6,10,1.21,35.9307857,-84.3107452,0.3,0.3,0.0,0
34.599488,nan,35.930794,-84.3107306,35.9307925,-84.310733,25.079999923706055,0.2732805823128237,1,0.059976,6,10,1.21,35.9307857,-84.3107452,0.3,0.3,0.0,0
34.699448,nan,35.9307989,-84.3107217,35.9307974,-84.310724,25.079999923706055,0.2662020371607497,1,0.039984,6,10,1.21,35.9307957,-84.3107275,0.3,0.3,0.0,0
34.799408,nan,35.9308039,-84.3107127,35.9308024,-84.3107151,25.09000015258789,0.2732805613520794,1,0.059976,6,10,1.21,35.9307957,-84.3107275,0.3,0.3,0.0,0
34.899368,nan,35.9308088,-84.3107038,35.9308074,-84.3107062,25.09000015258789,0.2666243388497898,1,0.039984,6,10,1.21,35.9308056,-84.3107096,0.3,0.3,0.0,0
34.999328,nan,35.9308138,-84.310695,35.9308124,-84.3106973,25.09000015258789,0.2593641992228177,1,0.059976,6,10,1.21,35.9308056,-84.3107096,0.3,0.3,0.0,0
35.099288,nan,35.9308189,-84.3106861,35.9308174,-84.3106883,25.09000015258789,0.25924362822734137,1,0.039984,6,10,1.21,35.9308156,-84.3106918,0.3,0.3,0.0,0
35.199248,nan,35.9308238,-84.310677,35.9308224,-84.3106794,25.09000015258789,0.266624305547669,1,0.059976,6,10,1.21,35.9308156,-84.3106918,0.3,0.3,0.0,0
35.299208,nan,35.9308288,-84.3106682,35.9308274,-84.3106704,25.09000015258789,0.2522172245415268,1,0.039984,6,10,1.21,35.9308256,-84.3106739,0.3,0.3,0.0,0
35.400001,nan,35.9308338,-84.3106591,35.9308324,-84.3106614,25.09000015258789,0.2593641573016253,1,0.060809,6,10,1.21,35.9308256,-84.3106739,0.3,0.3,0.0,0
35.499961,nan,35.9308389,-84.3106502,35.9308374,-84.3106525,25.09000015258789,0.2662019564696008,1,0.039984,6,10,1.21,35.9308355,-84.310656,0.3,0.3,0.0,0
35.599921,nan,35.9308439,-84.3106411,35.9308424,-84.3106435,25.09000015258789,0.27328047422612123,1,0.059976,6,10,1.21,35.9308355,-84.310656,0.3,0.3,0.0,0
35.699881,nan,35.9308489,-84.3106323,35.9308474,-84.3106345,25.09000015258789,0.25924357215721566,1,0.039984,6,10,1.21,35.9308456,-84.3106381,0.3,0.3,0.0,0
35.799841,nan,35.9308538,-84.3106233,35.9308524,-84.3106255,25.09000015258789,0.25221717423191115,1,0.059976,6,10,1.21,35.9308456,-84.3106381,0.3,0.3,0.0,0
35.899801,nan,35.9308588,-84.3106143,35.9308574,-84.3106166,25.09000015258789,0.25936410490011186,1,0.039984,6,10,1.21,35.9308556,-84.3106201,0.3,0.3,0.0,0
35.999761,nan,35.9308639,-84.3106054,35.9308625,-84.3106076,25.09000015258789,0.25221715382495147,1,0.059976,6,10,1.21,35.9308556,-84.3106201,0.3,0.3,0.0,0
36.099721,nan,35.9308689,-84.3105964,35.9308675,-84.3105986,25.09000015258789,0.2522171454603469,1,0.039984,6,10,1.21,35.9308657,-84.3106022,0.3,0.3,0.0,0
36.199681,nan,35.9308739,-84.3105874,35.9308725,-84.3105897,25.09000015258789,0.25936407222567875,1,0.059976,6,10,1.21,35.9308657,-84.3106022,0.3,0.3,0.0,0
36.299641,nan,35.930879,-84.3105784,35.9308775,-84.3105806,25.09000015258789,0.2592435129165602,1,0.039984,6,10,1.21,35.9308757,-84.3105842,0.3,0.3,0.0,0
36.399601,nan,35.930884,-84.3105693,35.9308825,-84.3105716,25.09000015258789,0.2662018643654535,1,0.059976,6,10,1.21,35.9308757,-84.3105842,0.3,0.3,0.0,0
36.499561,nan,35.930889,-84.3105604,35.9308876,-84.3105626,25.09000015258789,0.2522171048139881,1,0.039984,6,10,1.21,35.9308857,-84.3105662,0.3,0.3,0.0,0
36.599521,nan,35.930894,-84.3105514,35.9308926,-84.3105535,25.09000015258789,0.24519324069975257,1,0.059976,6,10,1.21,35.9308857,-84.3105662,0.3,0.3,0.0,0
36.699481,nan,35.9308991,-84.3105424,35.9308977,-84.3105445,25.09000015258789,0.24519323077032154,1,0.039984,6,10,1.21,35.9308958,-84.3105482,0.3,0.3,0.0,0
36.799441,nan,35.9309041,-84.3105334,35.9309027,-84.3105355,25.09000015258789,0.2451932220312359,1,0.059976,6,10,1.21,35.9308958,-84.3105482,0.3,0.3,0.0,0
36.899401,nan,35.9309091,-84.3105243,35.9309078,-84.3105265,25.09000015258789,0.24549454062032988,1,0.039984,6,10,1.21,35.9309058,-84.3105301,0.3,0.3,0.0,0
36.999361,nan,35.9309141,-84.3105152,35.9309128,-84.3105174,25.09000015258789,0.24549453048980557,1,0.059976,6,10,1.21,35.9309058,-84.3105301,0.3,0.3,0.0,0
37.099321,nan,35.9309192,-84.3105063,35.9309178,-84.3105084,25.09000015258789,0.24519319361811776,1,0.039984,6,10,1.21,35.9309159,-84.3105121,0.3,0.3,0.0,0
37.199281,nan,35.9309243,-84.3104973,35.9309229,-84.3104994,25.09000015258789,0.24519318469419177,1,0.059976,6,10,1.21,35.9309159,-84.3105121,0.3,0.3,0.0,0
37.299241,nan,35.9309292,-84.3104882,35.9309279,-84.3104903,25.09000015258789,0.23827256427895127,1,0.039984,6,10,1.21,35.930926,-84.310494,0.3,0.3,0.0,0
37.399201,nan,35.9309342,-84.3104792,35.930933,-84.3104813,25.09000015258789,0.23168032872646904,1,0.059976,6,10,1.21,35.930926,-84.310494,0.3,0.3,0.0,0
37.499994,nan,35.9309394,-84.31047,35.9309381,-84.3104721,25.09000015258789,0.2382725448779903,1,0.039984,6,10,1.21,35.9309361,-84.3104759,0.3,0.3,0.0,0
37.599954,nan,35.9309444,-84.3104609,35.9309431,-84.3104631,25.09000015258789,0.24549447013352613,1,0.059976,6,10,1.21,35.9309361,-84.3104759,0.3,0.3,0.0,0
37.699914,nan,35.9309494,-84.310452,35.9309482,-84.310454,25.09000015258789,0.22437586069895585,1,0.039984,6,10,1.21,35.9309462,-84.3104578,0.3,0.3,0.0,0
37.799874,nan,35.9309546,-84.3104429,35.9309532,-84.310445,25.09000015258789,0.24519312868859877,1,0.059976,6,10,1.21,35.9309462,-84.3104578,0.3,0.3,0.0,0
37.899834,nan,35.9309596,-84.3104338,35.9309583,-84.3104359,25.09000015258789,0.23827250645646805,1,0.039984,6,10,1.21,35.9309563,-84.3104397,0.3,0.3,0.0,0
37.999794,nan,35.9309646,-84.3104247,35.9309633,-84.3104268,25.09000015258789,0.23827249694618796,1,0.059976,6,10,1.21,35.9309563,-84.3104397,0.3,0.3,0.0,0
38.099754,nan,35.9309698,-84.3104158,35.9309684,-84.3104178,25.09000015258789,0.23830321907351382,1,0.039984,6,10,1.21,35.9309664,-84.3104216,0.3,0.3,0.0,0
38.199714,nan,35.9309748,-84.3104067,35.9309735,-84.3104087,25.09000015258789,0.23117642963566112,1,0.059976,6,10,1.21,35.9309664,-84.3104216,0.3,0.3,0.0,0
38.299674,nan,35.9309798,-84.3103977,35.9309785,-84.3103997,25.09000015258789,0.23117642174368547,1,0.039984,6,10,1.21,35.9309765,-84.3104035,0.3,0.3,0.0,0
38.399634,nan,35.9309849,-84.3103886,35.9309836,-84.3103906,25.09000015258789,0.23117641267497824,1,0.059976,6,10,1.21,35.9309765,-84.3104035,0.3,0.3,0.0,0
38.499594,nan,35.93099,-84.3103795,35.9309886,-84.3103815,25.09000015258789,0.23830318519757357,1,0.039984,6,10,1.21,35.9309867,-84.3103854,0.3,0.3,0.0,0
38.599554,nan,35.930995,-84.3103704,35.9309937,-84.3103725,25.09000015258789,0.23827243912366503,1,0.059976,6,10,1.21,35.9309867,-84.3103854,0.3,0.3,0.0,0
38.699514,nan,35.9310001,-84.3103613,35.9309988,-84.3103633,25.09000015258789,0.23117638564666912,1,0.039984,6,10,1.21,35.9309968,-84.3103673,0.3,0.3,0.0,0
38.799474,nan,35.9310052,-84.3103522,35.9310039,-84.3103542,25.09000015258789,0.23117637657795836,1,0.059976,6,10,1.21,35.9309968,-84.3103673,0.3,0.3,0.0,0
38.899434,nan,35.9310102,-84.3103431,35.931009,-84.3103451,25.09000015258789,0.2243757503381272,1,0.039984,6,10,1.21,35.9310069,-84.3103491,0.3,0.3,0.0,0
38.999394,nan,35.9310154,-84.3103342,35.931014,-84.3103361,25.09000015258789,0.2315591881573773,1,0.059976,6,10,1.21,35.9310069,-84.3103491,0.3,0.3,0.0,0
39.099354,nan,35.9310204,-84.3103251,35.9310191,-84.310327,25.09000015258789,0.2242181424844794,1,0.039984,6,10,1.21,35.9310171,-84.3103309,0.3,0.3,0.0,0
39.199314,nan,35.9310254,-84.310316,35.9310242,-84.3103179,25.09000015258789,0.21719976075509234,1,0.059976,6,10,1.21,35.9310171,-84.3103309,0.3,0.3,0.0,0
39.299274,nan,35.9310305,-84.310307,35.9310292,-84.3103089,25.09000015258789,0.22421812577292702,1,0.039984,6,10,1.21,35.9310272,-84.3103128,0.3,0.3,0.0,0
39.399234,nan,35.9310356,-84.310298,35.9310343,-84.3102998,25.09000015258789,0.21741098194420044,1,0.059976,6,10,1.21,35.9310272,-84.3103128,0.3,0.3,0.0,0
39.499194,nan,35.9310405,-84.310289,35.9310393,-84.3102909,25.09000015258789,0.21719973496316344,1,0.039984,6,10,1.21,35.9310373,-84.3102948,0.3,0.3,0.0,0
39.599987,nan,35.9310456,-84.3102799,35.9310443,-84.3102818,25.09000015258789,0.22421810027780706,1,0.060809,6,10,1.21,35.9310373,-84.3102948,0.3,0.3,0.0,0
39.699947,nan,35.9310506,-84.3102711,35.9310493,-84.310273,25.09000015258789,0.22421809251527372,1,0.039984,6,10,1.21,35.9310473,-84.3102768,0.3,0.3,0.0,0
39.799907,nan,35.9310555,-84.3102622,35.9310542,-84.3102641,25.09000015258789,0.22421808440768468,1,0.059976,6,10,1.21,35.9310473,-84.3102768,0.3,0.3,0.0,0
39.899867,nan,35.9310604,-84.3102535,35.9310591,-84.3102554,25.09000015258789,0.2242180763000949,1,0.039984,6,10,1.21,35.9310572,-84.3102592,0.3,0.3,0.0,0
39.999827,nan,35.9310652,-84.3102449,35.9310639,-84.3102467,25.09000015258789,0.2174109366112107,1,0.059976,6,10,1.21,35.9310572,-84.3102592,0.3,0.3,0.0,0
40.099787,nan,35.93107,-84.3102363,35.9310687,-84.3102381,25.09000015258789,0.21741093021585411,1,0.039984,6,10,1.21,35.9310668,-84.3102419,0.3,0.3,0.0,0
40.199747,nan,35.9310746,-84.3102277,35.9310735,-84.3102296,25.09000015258789,0.21053623673047236,1,0.059976,6,10,1.21,35.9310668,-84.3102419,0.3,0.3,0.0,0
40.299707,nan,35.9310794,-84.3102193,35.9310781,-84.3102213,25.100000381469727,0.23117624363809677,1,0.039984,6,10,1.21,35.9310763,-84.3102249,0.3,0.3,0.0,0
40.399667,nan,35.931084,-84.3102112,35.9310827,-84.3102131,25.100000381469727,0.2242180372512847,1,0.059976,6,10,1.21,35.9310763,-84.3102249,0.3,0.3,0.0,0
40.499627,nan,35.9310885,-84.310203,35.9310873,-84.3102049,25.100000381469727,0.217199652975525,1,0.039984,6,10,1.21,35.9310855,-84.3102083,0.3,0.3,0.0,0
40.599587,nan,35.931093,-84.3101949,35.9310917,-84.3101969,25.100000381469727,0.2311762189596797,1,0.059976,6,10,1.21,35.9310855,-84.3102083,0.3,0.3,0.0,0
40.699547,nan,35.9310973,-84.310187,35.9310961,-84.310189,25.100000381469727,0.22437558973517988,1,0.039984,6,10,1.21,35.9310945,-84.3101923,0.3,0.3,0.0,0
40.799507,nan,35.9311016,-84.3101794,35.9311005,-84.3101812,25.09000015258789,0.20327140259534227,1,0.059976,6,10,1.21,35.9310945,-84.3101923,0.3,0.3,0.0,0
40.899467,nan,35.9311058,-84.3101717,35.9311047,-84.3101736,25.09000015258789,0.21053618129174967,1,0.039984,6,10,1.21,35.9311031,-84.3101767,0.3,0.3,0.0,0
40.999427,nan,35.9311099,-84.3101643,35.9311089,-84.3101661,25.09000015258789,0.19676612470719151,1,0.059976,6,10,1.21,35.9311031,-84.3101767,0.3,0.3,0.0,0
41.099387,nan,35.931114,-84.3101571,35.9311129,-84.3101589,25.09000015258789,0.20327138228347744,1,0.039984,6,10,1.21,35.9311113,-84.3101619,0.3,0.3,0.0,0
41.199347,nan,35.9311178,-84.3101501,35.9311168,-84.3101518,25.09000015258789,0.189402160159147,1,0.059976,6,10,1.21,35.9311113,-84.3101619,0.3,0.3,0.0,0
41.299307,nan,35.9311217,-84.3101432,35.9311207,-84.3101449,25.09000015258789,0.1894021535786853,1,0.039984,6,10,1.21,35.9311192,-84.3101478,0.3,0.3,0.0,0
41.399267,nan,35.9311254,-84.3101365,35.9311244,-84.3101383,25.09000015258789,0.1967660980304517,1,0.059976,6,10,1.21,35.9311192,-84.3101478,0.3,0.3,0.0,0
41.499227,nan,35.9311289,-84.3101302,35.931128,-84.3101318,25.09000015258789,0.17560592081881443,1,0.039984,6,10,1.21,35.9311266,-84.3101344,0.3,0.3,0.0,0
41.599187,nan,35.9311323,-84.310124,35.9311314,-84.3101255,25.079999923706055,0.16828164444480803,1,0.059976,6,10,1.21,35.9311266,-84.3101344,0.3,0.3,0.0,0
41.69998,nan,35.9311357,-84.3101179,35.9311348,-84.3101195,25.079999923706055,0.17560591168328807,1,0.039984,6,10,1.21,35.9311335,-84.3101219,0.3,0.3,0.0,0
41.79994,nan,35.9311389,-84.3101121,35.931138,-84.3101137,25.079999923706055,0.17560590734042597,1,0.059976,6,10,1.21,35.9311335,-84.3101219,0.3,0.3,0.0,0
41.8999,nan,35.931142,-84.3101066,35.9311411,-84.3101081,25.079999923706055,0.16828163111643846,1,0.039984,6,10,1.21,35.9311399,-84.3101102,0.3,0.3,0.0,0
41.99986,nan,35.9311449,-84.3101013,35.931144,-84.3101027,25.079999923706055,0.16112876565743248,1,0.059976,6,10,1.21,35.9311399,-84.3101102,0.3,0.3,0.0,0
42.09982,nan,35.9311475,-84.3100961,35.9311468,-84.3100976,25.06999969482422,0.15605518110148128,1,0.039984,6,10,1.21,35.9311457,-84.3100996,0.3,0.3,0.0,0
42.19978,nan,35.9311502,-84.3100913,35.9311495,-84.3100927,25.06999969482422,0.14831382781184907,1,0.059976,6,10,1.21,35.9311457,-84.3100996,0.3,0.3,0.0,0
42.29974,nan,35.9311526,-84.3100867,35.9311519,-84.3100881,25.06999969482422,0.14831382413681363,1,0.039984,6,10,1.21,35.9311509,-84.3100898,0.3,0.3,0.0,0
42.3997,nan,35.9311548,-84.3100824,35.9311541,-84.3100837,25.06999969482422,0.14072406281133915,1,0.059976,6,10,1.21,35.9311509,-84.3100898,0.3,0.3,0.0,0
42.49966,nan,35.9311569,-84.3100781,35.9311562,-84.3100795,25.06999969482422,0.14831381871253124,1,0.039984,6,10,1.21,35.9311555,-84.310081,0.3,0.3,0.0,0
42.59962,nan,35.9311587,-84.3100743,35.9311581,-84.3100756,25.06999969482422,0.13487876766709733,1,0.059976,6,10,1.21,35.9311555,-84.310081,0.3,0.3,0.0,0
42.69958,nan,35.9311602,-84.3100707,35.9311597,-84.3100719,25.06999969482422,0.12164668635755797,1,0.039984,6,10,1.21,35.9311591,-84.3100732,0.3,0.3,0.0,0
42.79954,nan,35.9311616,-84.3100673,35.9311612,-84.3100684,25.06999969482422,0.10869173086071751,1,0.059976,6,10,1.21,35.9311591,-84.3100732,0.3,0.3,0.0,0
42.8995,nan,35.9311628,-84.3100642,35.9311624,-84.3100652,25.06999969482422,0.10053685603962045,1,0.039984,6,10,1.21,35.931162,-84.3100663,0.3,0.3,0.0,0
42.99946,nan,35.9311638,-84.3100613,35.9311633,-84.3100623,25.06999969482422,0.10593843481385744,1,0.059976,6,10,1.21,35.931162,-84.3100663,0.3,0.3,0.0,0
43.09942,nan,35.9311644,-84.3100587,35.931164,-84.3100597,25.06999969482422,0.1005368540537811,1,0.039984,6,10,1.21,35.9311639,-84.3100604,0.3,0.3,0.0,0
43.19938,nan,35.9311648,-84.3100563,35.9311644,-84.3100572,25.06999969482422,0.09254147691481387,1,0.059976,6,10,1.21,35.9311639,-84.3100604,0.3,0.3,0.0,0
43.29934,nan,35.9311649,-84.3100542,35.9311646,-84.3100551,25.06999969482422,0.08772955580796375,1,0.039984,6,10,1.21,35.9311647,-84.3100556,0.3,0.3,0.0,0
43.3993,nan,35.9311648,-84.3100523,35.9311645,-84.3100531,25.06999969482422,0.07946847986978234,1,0.059976,6,10,1.21,35.9311647,-84.3100556,0.3,0.3,0.0,0
43.49926,nan,35.9311644,-84.3100506,35.9311641,-84.3100514,25.079999923706055,0.07946848053324228,1,0.039984,6,10,1.21,35.9311645,-84.3100518,0.3,0.3,0.0,0
43.59922,nan,35.9311637,-84.3100492,35.9311635,-84.3100499,25.079999923706055,0.06690960154826915,1,0.059976,6,10,1.21,35.9311645,-84.3100518,0.3,0.3,0.0,0
43.69918,nan,35.9311627,-84.310048,35.9311626,-84.3100487,25.079999923706055,0.06407129309895529,1,0.040817,6,10,1.21,35.9311632,-84.3100488,0.3,0.3,0.0,0
43.799973,nan,35.9311615,-84.310047,35.9311613,-84.3100476,25.079999923706055,0.058486373284942675,1,0.059976,6,10,1.21,35.9311632,-84.3100488,0.3,0.3,0.0,0
43.899933,nan,35.9311599,-84.310046,35.9311598,-84.3100467,25.079999923706055,0.06407129516217427,1,0.039984,6,10,1.21,35.9311608,-84.3100467,0.3,0.3,0.0,0
43.999893,nan,35.9311579,-84.3100455,35.931158,-84.310046,25.079999923706055,0.0464236020433194,1,0.059976,6,10,1.21,35.9311608,-84.3100467,0.3,0.3,0.0,0
44.099853,nan,35.9311559,-84.3100451,35.9311559,-84.3100455,25.079999923706055,0.036055331347512785,1,0.039984,6,10,1.21,35.9311572,-84.3100453,0.3,0.3,0.0,0
44.199813,nan,35.9311534,-84.3100448,35.9311536,-84.3100452,25.09000015258789,0.04237537856325207,1,0.059976,6,10,1.21,35.9311572,-84.3100453,0.3,0.3,0.0,0
44.299773,nan,35.9311506,-84.3100446,35.9311509,-84.310045,25.09000015258789,0.04914549706850167,1,0.039984,6,10,1.21,35.9311524,-84.3100447,0.3,0.3,0.0,0
44.399733,nan,35.9311476,-84.3100446,35.931148,-84.3100449,25.09000015258789,0.05209592614108997,1,0.059976,6,10,1.21,35.9311524,-84.3100447,0.3,0.3,0.0,0
44.499693,nan,35.9311444,-84.3100448,35.9311449,-84.310045,25.09000015258789,0.058506686870374774,1,0.039984,6,10,1.21,35.9311464,-84.3100446,0.3,0.3,0.0,0
44.599653,nan,35.9311408,-84.3100449,35.9311414,-84.3100452,25.09000015258789,0.072058408380073,1,0.059976,6,10,1.21,35.9311464,-84.3100446,0.3,0.3,0.0,0
44.699613,nan,35.9311371,-84.3100453,35.9311377,-84.3100455,25.09000015258789,0.06918213748370312,1,0.039984,6,10,1.21,35.9311394,-84.3100451,0.3,0.3,0.0,0
44.799573,nan,35.931133,-84.3100456,35.9311338,-84.3100459,25.09000015258789,0.09307101664616162,1,0.059976,6,10,1.21,35.9311394,-84.3100451,0.3,0.3,0.0,0
44.899533,nan,35.9311289,-84.3100463,35.9311296,-84.3100464,25.09000015258789,0.07844360422685674,1,0.039984,6,10,1.21,35.9311315,-84.3100459,0.3,0.3,0.0,0
